,truevtxX,truevtxY,truevtxZ,recovtxX,recovtxY,recovtxZ,Gridpoint,Predicted_Gridpoint,Reco_Gridpoint,DR,vtx_x,vtx_y,vtx_z,DR_reco,DR_DNN
629,11.147,27.934,-13.652,11.813,27.273,-11.938,15046.000,15351.224,15046.000,1.953,10,20,-20,1.954,10.226
630,68.647,-0.351,-2.502,94.334,44.467,74.165,16161.000,15228.836,25914.000,92.446,60,-10,-10,92.446,14.970
631,12.697,17.430,-8.001,21.965,19.053,37.194,16216.000,16216.207,21017.000,46.164,10,10,-10,46.164,8.153
632,-80.483,9.932,-26.988,-75.626,-44.466,22.859,13776.000,12168.967,19627.000,73.943,-90,0,-30,73.942,14.082
633,-18.146,45.075,-11.836,-29.057,52.677,-38.594,15103.000,16229.553,12732.000,29.880,-20,40,-20,29.880,9.790
634,-8.580,48.544,-54.899,-6.352,54.705,-57.228,10304.000,12320.745,10334.000,6.953,-10,40,-60,6.953,10.052
635,-54.924,-42.317,-9.110,-61.507,-41.206,3.685,16029.000,15520.607,17228.000,14.432,-60,-50,-10,14.432,9.251
636,5.102,44.955,-43.510,0.833,48.480,-52.521,11505.000,11399.002,10305.000,10.576,0,40,-50,10.576,9.628
637,34.910,35.400,-9.977,37.158,30.457,-10.793,16278.000,14949.757,15078.000,5.491,30,30,-10,5.491,7.299
638,41.997,47.877,-21.131,52.026,44.411,-56.771,13909.000,14505.519,10310.000,37.186,40,40,-30,37.186,12.029
639,24.609,4.348,-53.514,31.541,-2.444,-45.837,10187.000,12872.940,11358.000,12.374,20,0,-60,12.374,9.067
640,-25.914,7.270,-0.798,-21.893,9.597,15.762,16182.000,17199.541,18582.000,17.200,-30,0,-10,17.199,12.419
641,-79.919,16.538,-48.467,-81.865,11.918,-51.164,11407.000,10740.832,10206.000,5.693,-80,10,-50,5.693,6.716
642,49.189,21.893,-77.440,57.860,15.993,-80.892,7849.000,8429.335,6620.000,11.041,40,20,-80,11.041,9.725
643,93.178,-2.989,-26.287,95.931,9.273,-31.190,13764.000,14929.068,12594.000,13.490,90,-10,-30,13.490,8.546
644,92.295,3.937,-12.506,92.668,11.594,-6.147,14994.000,13835.479,16224.000,9.960,90,0,-20,9.960,8.771
645,-0.011,20.218,-59.928,17.224,15.691,-83.366,10244.000,8090.719,6616.000,29.443,-10,20,-60,29.443,9.992
646,73.668,38.605,-4.416,120.221,81.516,30.341,16282.000,15095.905,21237.000,72.226,70,30,-10,72.226,10.894
647,38.346,-6.476,-15.074,42.846,-10.029,-23.521,14958.000,15874.136,13729.000,10.209,30,-10,-20,10.209,10.312
648,16.191,14.230,-79.614,19.939,15.844,-80.446,7816.000,9751.603,6616.000,4.165,10,10,-80,4.165,7.508
649,-3.984,15.613,-42.586,-11.162,18.285,-46.512,11414.000,11076.181,11413.000,8.607,-10,10,-50,8.607,11.075
650,-17.346,-30.943,-62.832,-12.733,-28.197,-62.246,8863.000,10967.613,8893.000,5.400,-20,-40,-70,5.400,11.851
651,58.052,9.650,-30.030,59.105,12.302,-17.276,12590.000,14176.892,15020.000,13.069,50,0,-40,13.069,16.042
652,-37.509,23.714,-66.240,-39.885,18.742,-67.807,9041.000,8958.447,9011.000,5.730,-40,20,-70,5.729,5.843
653,-14.156,-46.202,-0.387,-37.490,-49.513,41.129,16033.000,15358.745,22031.000,47.738,-20,-50,-10,47.739,11.874
654,-16.021,-2.155,-31.524,-13.903,1.832,-23.181,12553.000,12447.830,13783.000,9.486,-20,-10,-40,9.486,12.216
655,-31.492,-4.255,-15.136,-37.585,-2.656,80.696,14951.000,15567.167,26951.000,96.039,-40,-10,-20,96.039,11.360
656,31.778,-15.286,-33.109,37.604,-21.892,-26.066,12528.000,13040.760,13698.000,11.279,30,-20,-40,11.278,8.536
657,-85.882,8.949,-15.954,-73.145,-0.206,-51.605,14976.000,15934.403,10147.000,38.950,-90,0,-20,38.949,10.650
658,82.444,-42.164,-68.727,82.581,-38.585,-74.660,8843.000,8733.516,7673.000,6.930,80,-50,-70,6.930,8.306
659,40.703,-35.580,-27.125,38.278,-35.924,-14.691,13669.000,13995.038,14868.000,12.673,40,-40,-30,12.673,5.319
660,35.714,43.746,-66.066,78.933,72.109,-87.483,9108.000,11192.028,6802.000,55.955,30,40,-70,55.956,7.884
661,93.700,-20.125,-21.771,100.052,-28.232,-28.245,13704.000,12056.034,13705.000,12.165,90,-30,-30,12.165,13.376
662,-48.078,34.590,-17.478,-69.230,2.571,81.305,15070.000,12360.081,26978.000,105.975,-50,30,-20,105.975,5.579
663,-38.847,5.942,-56.815,-44.512,8.023,-68.459,10181.000,11716.690,8980.000,13.115,-40,0,-60,13.115,6.840
664,19.756,32.736,-10.542,32.524,39.237,-15.081,15076.000,15637.302,15078.000,15.030,10,30,-20,15.030,13.861
665,-23.898,-21.088,-52.773,-23.922,-12.900,-51.972,10092.000,11558.458,10122.000,8.227,-30,-30,-60,8.227,12.996
666,-69.487,3.678,-19.128,-68.716,5.813,-10.450,14978.000,14112.516,14978.000,8.970,-70,0,-20,8.970,3.815
667,72.138,10.319,-18.335,65.831,-9.390,-48.160,15022.000,14205.385,11361.000,36.301,70,10,-20,36.301,2.729
668,-79.095,-7.112,-73.887,-74.233,-11.956,-87.511,7747.000,6493.975,6517.000,15.256,-80,-10,-80,15.255,6.821
669,42.034,-34.600,-52.715,44.417,-39.323,-51.505,10069.000,11839.103,10069.000,5.426,40,-40,-60,5.427,9.293
670,-6.315,20.583,-37.710,-6.471,25.207,-8.870,12644.000,13790.110,16244.000,29.209,-10,20,-40,29.209,4.378
671,78.970,-47.620,-66.294,86.117,-57.923,-75.942,8842.000,9473.264,7613.000,15.821,70,-50,-70,15.821,9.993
672,32.125,24.457,-52.381,32.462,26.116,-58.549,10248.000,12460.500,10248.000,6.396,30,20,-60,6.396,9.079
673,-48.556,36.243,-26.085,-44.562,70.333,76.526,13870.000,15041.479,25990.000,108.200,-50,30,-30,108.199,7.509
674,-95.007,3.868,-56.315,-81.034,-3.719,-90.484,10175.000,8432.411,5346.000,37.687,-100,0,-60,37.687,7.312
675,53.807,18.427,-31.457,54.515,20.043,-27.483,12620.000,13021.079,13850.000,4.348,50,10,-40,4.348,12.589
676,72.824,15.662,-12.580,72.402,9.563,5.963,15022.000,15074.899,17392.000,19.525,70,10,-20,19.525,9.751
677,40.124,-13.178,-27.074,53.330,-7.861,-27.359,13729.000,13237.169,13760.000,14.240,40,-20,-30,14.239,7.424
678,24.559,-19.989,-18.305,18.104,-17.062,-30.142,14927.000,12364.692,12526.000,13.796,20,-20,-20,13.797,4.864
679,-30.805,-45.639,-19.413,-25.746,-53.522,-28.535,14831.000,12948.653,13602.000,13.074,-40,-50,-20,13.075,10.194
680,36.250,27.097,-76.864,37.158,29.680,-85.931,7848.000,8422.315,6648.000,9.472,30,20,-80,9.471,9.963
681,56.685,-20.085,-2.447,61.138,-27.323,-2.405,16100.000,15537.865,16101.000,8.499,50,-30,-10,8.498,14.144
682,-38.699,-29.881,-76.523,-20.318,-21.470,-97.635,7691.000,8505.934,5292.000,29.228,-40,-30,-80,29.229,3.714
683,-62.431,41.781,-9.433,-69.175,46.014,-0.988,16298.000,15609.479,16298.000,11.607,-70,40,-10,11.607,7.796
684,83.381,-36.818,-54.986,90.542,-26.430,-59.242,10073.000,9639.356,10104.000,13.316,80,-40,-60,13.316,6.833
685,83.192,9.088,-24.323,81.579,0.425,-11.865,13793.000,13713.936,14993.000,15.259,80,0,-30,15.259,11.181
686,-47.162,2.790,-78.952,-43.842,-0.171,-88.514,7780.000,8452.074,6550.000,10.546,-50,0,-80,10.546,4.115
687,-78.938,33.987,-68.346,-78.694,26.102,-78.154,9067.000,5722.068,7837.000,12.587,-80,30,-70,12.587,4.445
688,-48.377,16.555,-31.375,-51.397,20.008,-21.372,12610.000,13689.735,13839.000,11.004,-50,10,-40,11.005,10.954
689,-10.048,2.039,-5.829,-4.464,-39.141,-52.172,16183.000,17329.088,10064.000,62.247,-20,0,-10,62.247,10.982
690,29.925,-43.156,-21.817,32.682,-41.440,-17.923,13637.000,13539.303,14838.000,5.071,20,-50,-30,5.070,14.571
691,72.251,14.655,-21.049,82.432,-1.883,-14.498,13822.000,14320.326,14963.000,20.495,70,10,-30,20.496,10.337
692,-35.768,-16.098,-32.422,-37.396,-13.008,-35.046,12521.000,12656.653,12521.000,4.368,-40,-20,-40,4.369,9.516
693,-84.145,29.143,-49.240,-77.316,33.376,-33.825,11436.000,7865.725,12667.000,17.383,-90,20,-50,17.383,10.884
694,-66.806,1.152,-73.258,-78.265,0.053,-62.218,7778.000,8430.660,8977.000,15.950,-70,0,-80,15.950,7.549
695,8.815,-12.052,-2.197,6.391,-13.073,1.244,16125.000,16916.006,17325.000,4.331,0,-20,-10,4.331,14.204
696,68.951,42.645,-26.634,67.530,48.550,-23.494,13911.000,13453.660,13911.000,6.837,60,40,-30,6.837,9.922
697,-3.915,-28.945,-52.242,2.141,-32.024,-49.687,10094.000,10248.565,11265.000,7.258,-10,-30,-60,7.258,9.916
698,-89.203,-39.050,-13.169,-89.785,-43.765,-0.847,14856.000,11081.175,16026.000,13.207,-90,-40,-20,13.206,6.943
699,-64.349,25.013,-28.296,-69.075,24.990,-24.518,13838.000,14889.562,13838.000,6.050,-70,20,-30,6.051,7.744
700,-93.524,28.697,-41.603,-97.692,56.609,-50.848,11435.000,11407.114,10325.000,29.697,-100,20,-50,29.697,13.714
701,-92.340,32.854,-45.923,-90.645,29.496,-28.389,11465.000,10606.629,13835.000,17.933,-100,30,-50,17.933,9.135
702,-46.671,-0.799,-27.806,-31.489,-1.551,-33.800,13750.000,11155.985,12551.000,16.340,-50,-10,-30,16.340,10.028
703,80.901,-38.385,-23.358,133.278,-66.516,-16.584,13673.000,12243.499,14788.000,59.838,80,-40,-30,59.838,6.895
704,-28.063,9.205,-0.588,-27.462,12.337,0.745,16182.000,16212.050,17412.000,3.457,-30,0,-10,3.457,13.307
705,-49.800,-15.649,-68.272,-15.484,-30.405,-86.228,8920.000,8108.138,6463.000,41.446,-50,-20,-70,41.446,4.686
706,3.609,-8.892,-46.420,9.930,-5.155,-37.907,11355.000,11865.541,12555.000,11.242,0,-10,-50,11.242,5.203
707,54.827,48.351,-8.198,59.727,39.723,-0.116,16310.000,15491.309,16280.000,12.797,50,40,-10,12.797,9.813
708,3.656,5.635,-16.716,0.053,1.036,-14.636,14985.000,14991.193,14985.000,6.202,0,0,-20,6.202,7.477
709,-44.879,10.356,-29.998,-46.662,6.486,-31.760,13810.000,13323.083,12580.000,4.611,-50,10,-30,4.611,5.133
710,72.960,32.317,-75.591,75.354,31.525,-83.994,7882.000,7007.715,6682.000,8.773,70,30,-80,8.773,5.794
711,-61.001,13.796,-29.732,-56.422,8.147,-19.581,13808.000,12656.863,14979.000,12.487,-70,10,-30,12.487,9.771
712,34.095,-45.813,-66.751,43.145,-44.486,-43.493,8838.000,10392.472,11239.000,24.992,30,-50,-70,24.992,6.697
713,45.177,-17.768,-22.109,52.369,-19.138,-34.543,13729.000,13398.815,12530.000,14.429,40,-20,-30,14.429,9.698
714,24.536,6.887,-11.920,29.225,18.618,-2.200,14987.000,15905.168,16217.000,15.940,20,0,-20,15.940,11.545
715,62.447,-45.530,-47.781,69.762,-42.988,-53.081,11241.000,12000.409,10041.000,9.384,60,-50,-50,9.384,5.558
716,-36.038,-38.658,-44.509,-39.799,-65.971,-52.364,11261.000,12283.655,9971.000,28.668,-40,-40,-50,28.668,6.903
717,53.114,29.372,-11.747,58.491,35.078,12.757,15050.000,15968.379,18680.000,25.727,50,20,-20,25.728,12.870
718,-26.791,31.022,-3.669,-27.900,34.781,5.201,16272.000,15794.036,17472.000,9.698,-30,30,-10,9.697,7.171
719,38.496,-2.759,-48.215,35.174,-17.396,-49.875,11358.000,11350.948,11328.000,15.101,30,-10,-50,15.101,11.305
720,26.067,11.646,-57.170,19.622,11.850,-56.963,10217.000,10577.752,10216.000,6.452,20,10,-60,6.452,6.894
721,50.546,15.600,-5.036,36.447,-2.250,56.934,16220.000,16146.054,23358.000,66.014,50,10,-10,66.013,7.503
722,72.814,13.783,-54.690,72.391,17.464,-62.341,10222.000,11142.196,9022.000,8.502,70,10,-60,8.501,7.101
723,-91.199,31.020,-43.087,-91.989,25.164,-47.681,11465.000,12260.220,11435.000,7.485,-100,30,-50,7.485,11.238
724,27.209,11.617,-24.230,34.002,13.946,-20.335,13817.000,13340.732,13818.000,8.169,20,10,-30,8.169,9.374
725,-28.081,-17.101,-31.130,-28.993,-17.154,-33.602,12522.000,11866.109,12522.000,2.635,-30,-20,-40,2.635,9.527
726,50.367,-0.116,-5.300,48.895,7.536,1.400,16160.000,15749.100,17389.000,10.276,50,-10,-10,10.277,10.951
727,72.087,-16.615,-38.534,66.149,-12.269,-36.151,12532.000,10235.817,12531.000,7.735,70,-20,-40,7.735,4.238
728,39.876,-5.454,-15.914,5.754,198.000,-113.451,14958.000,16399.471,3555.000,228.191,30,-10,-20,228.191,11.615
729,-60.029,4.573,-57.145,-62.255,-1.139,-61.480,10178.000,11255.757,8948.000,7.508,-70,0,-60,7.508,11.335
730,-17.198,6.171,-23.674,-14.010,-7.553,-28.795,13783.000,15603.512,13753.000,14.991,-20,0,-30,14.991,9.271
731,78.129,41.589,-41.425,98.826,58.381,-42.410,11512.000,12194.584,11544.000,26.670,70,40,-50,26.670,11.922
732,20.115,-4.653,-51.159,17.063,-8.056,-38.294,10157.000,13010.333,12556.000,13.654,20,-10,-60,13.653,10.333
733,66.661,33.952,-56.422,75.153,33.431,-54.945,10281.000,10010.532,10282.000,8.636,60,30,-60,8.635,8.532
734,-66.928,-36.333,-6.053,-127.215,-52.551,-56.201,16058.000,15291.933,9992.000,80.077,-70,-40,-10,80.077,6.202
735,-98.101,8.242,-16.020,-89.548,16.745,57.683,14975.000,14544.478,23406.000,74.683,-100,0,-20,74.683,9.348
736,-25.044,9.981,-29.402,-26.411,8.046,-22.429,13782.000,14467.295,13782.000,7.364,-30,0,-30,7.364,11.160
737,-80.810,-14.493,-21.634,-132.047,17.176,31.598,13716.000,14349.346,21001.000,80.385,-90,-20,-30,80.385,13.593
738,-23.780,11.993,-65.469,-38.008,11.353,-57.393,9012.000,9354.670,10211.000,16.373,-30,10,-70,16.373,7.949
739,44.049,20.216,-38.298,46.594,25.729,-44.309,12649.000,11475.357,11449.000,8.544,40,20,-40,8.544,4.397
740,32.004,44.216,-49.748,42.554,39.518,-60.146,11508.000,8694.656,9079.000,15.539,30,40,-50,15.540,4.675
741,94.200,23.427,-12.402,93.236,26.100,14.549,15054.000,13946.206,18654.000,27.101,90,20,-20,27.100,9.333
742,-28.037,-47.229,-57.168,-25.115,-44.478,-66.310,10032.000,8915.086,8832.000,9.984,-30,-50,-60,9.984,4.422
743,12.300,-30.896,-53.586,25.605,-33.977,-58.181,10066.000,10672.178,10067.000,14.410,10,-40,-60,14.409,11.372
744,17.250,-33.325,-37.499,19.136,-30.213,-38.109,12466.000,12286.416,12466.000,3.690,10,-40,-40,3.690,10.167
745,-84.576,-43.405,-8.630,-87.001,-34.386,-9.379,16026.000,13672.733,16056.000,9.370,-90,-50,-10,9.369,8.648
746,-25.822,36.515,-42.377,-30.504,36.669,-42.434,11472.000,11588.822,11471.000,4.685,-30,30,-50,4.685,10.863
747,-79.512,-27.783,-49.233,-87.475,-30.736,-47.928,11287.000,11082.499,11256.000,8.593,-80,-30,-50,8.593,2.396
748,-48.047,14.796,-56.044,-36.276,9.239,-67.620,10210.000,9954.067,8981.000,17.419,-50,10,-60,17.420,6.517
749,-39.414,-14.561,-6.966,-38.441,-4.280,4.845,16121.000,15657.467,17351.000,15.690,-40,-20,-10,15.689,6.255
750,14.966,1.555,-3.132,29.226,1.253,-20.416,16186.000,16188.712,13787.000,22.408,10,0,-10,22.409,8.617
751,-65.215,-41.994,-16.874,-69.085,-42.244,-17.080,14828.000,14112.562,14828.000,3.884,-70,-50,-20,3.884,9.837
752,-67.990,25.850,-68.853,-66.190,36.507,-82.894,9038.000,8735.759,6668.000,17.719,-70,20,-70,17.719,6.291
753,90.186,-37.469,-0.377,91.213,-31.983,-4.896,16074.000,15332.714,16074.000,7.182,90,-40,-10,7.181,9.952
754,11.163,5.253,-29.942,14.734,-0.438,-25.784,13786.000,14374.504,13756.000,7.901,10,0,-30,7.901,5.381
755,-64.706,7.280,-42.867,-68.872,8.003,-44.924,11378.000,9607.907,11378.000,4.701,-70,0,-50,4.702,11.485
756,-32.042,-24.843,-21.180,-24.370,-32.413,-32.807,13691.000,14165.193,12462.000,15.854,-40,-30,-30,15.854,12.951
757,3.706,-19.359,-47.777,8.215,-14.384,-47.025,11325.000,10627.419,11325.000,6.756,0,-20,-50,6.756,4.369
758,67.169,-44.753,-67.429,64.188,-46.399,-14.121,8841.000,9913.153,14841.000,53.416,60,-50,-70,53.417,9.249
759,-63.705,-12.518,-26.536,-59.636,-11.961,-25.599,13718.000,13936.229,13719.000,4.212,-70,-20,-30,4.212,10.373
760,-43.291,20.264,-21.524,-46.975,16.895,-28.347,13840.000,13026.406,13810.000,8.455,-50,20,-30,8.454,10.813
761,79.058,-34.558,-48.829,90.587,-20.665,39.364,11272.000,10567.991,20904.000,90.023,70,-40,-50,90.022,10.632
762,18.085,-32.681,-3.436,23.363,-29.489,51.654,16066.000,16595.713,23297.000,55.434,10,-40,-10,55.434,12.729
763,27.821,-27.711,-23.250,39.992,-61.165,88.076,13697.000,15536.261,26778.000,116.879,20,-30,-30,116.879,10.582
764,-73.050,-29.215,-8.317,-83.055,-20.306,75.460,16087.000,17723.412,25686.000,84.842,-80,-30,-10,84.841,7.194
765,32.981,-11.092,-6.681,30.650,-14.156,0.078,16128.000,15657.370,17328.000,7.778,30,-20,-10,7.779,9.963
766,61.706,3.375,-3.497,60.159,5.561,-3.291,16191.000,12433.228,16191.000,2.685,60,0,-10,2.686,7.523
767,-21.564,-23.029,-26.326,-21.597,-31.753,-28.448,13692.000,12001.971,13662.000,8.979,-30,-30,-30,8.978,11.544
768,-72.294,-21.421,-25.963,-66.751,-16.287,-4.525,13687.000,14244.700,16118.000,22.730,-80,-30,-30,22.730,12.218
769,60.817,44.817,-9.874,67.105,31.706,-58.229,16311.000,14560.275,10281.000,50.494,60,40,-10,50.494,4.887
770,43.030,-39.919,-59.761,40.953,-50.921,-50.529,10069.000,9442.184,10009.000,14.512,40,-40,-60,14.512,3.040
771,-40.425,-0.182,-75.562,-91.112,-35.615,-91.419,7750.000,8983.602,5255.000,63.844,-50,-10,-80,63.844,14.414
772,7.400,8.058,-8.197,-26.892,48.128,-72.109,16185.000,17078.816,7902.000,82.863,0,0,-10,82.863,11.088
773,25.234,-35.346,-27.929,26.553,-32.556,-22.135,13667.000,14323.538,13667.000,6.564,20,-40,-30,6.565,7.304
774,-66.583,-2.000,-75.377,-68.306,-4.001,-78.705,7748.000,8892.193,7748.000,4.248,-70,-10,-80,4.248,9.851
775,53.550,-16.057,-14.438,50.492,-15.606,-13.081,14930.000,13874.889,14930.000,3.376,50,-20,-20,3.376,7.687
776,-35.079,19.412,-18.033,-31.221,23.352,-21.335,15011.000,16643.232,13841.000,6.427,-40,10,-20,6.427,10.801
777,72.172,-38.396,-76.521,69.146,-30.896,-79.919,7672.000,8708.802,7671.000,8.772,70,-40,-80,8.772,4.404
778,63.683,-29.132,-29.645,57.788,-34.175,-28.809,13701.000,11987.790,13670.000,7.803,60,-30,-30,7.803,3.801
779,44.075,19.383,-5.378,43.845,19.276,-4.972,16219.000,13929.793,16219.000,0.478,40,10,-10,0.479,11.225
780,-17.256,42.960,-48.930,-28.098,26.991,-69.341,11503.000,9499.886,9042.000,28.092,-20,40,-50,28.092,4.176
781,-12.885,-1.986,-51.887,-2.351,4.035,-47.312,10153.000,10630.211,11384.000,12.967,-20,-10,-60,12.967,13.441
782,-37.419,12.220,-68.489,-42.738,19.494,-59.431,9011.000,9011.098,10210.000,12.777,-40,10,-70,12.777,3.725
783,68.918,25.150,-36.040,80.353,-2.097,10.118,12651.000,12982.566,18563.000,54.806,60,20,-40,54.806,11.033
784,-41.183,4.576,-45.549,-73.612,14.989,-42.425,11380.000,12922.644,11407.000,34.202,-50,0,-50,34.203,10.885
785,52.858,-40.629,-32.464,75.676,-37.970,-48.311,12440.000,13017.322,11272.000,27.909,50,-50,-40,27.908,12.360
786,-24.332,9.459,-58.122,-23.401,15.044,-54.288,10182.000,11083.493,10212.000,6.838,-30,0,-60,6.838,11.186
787,-34.359,-7.350,-40.054,-43.184,-33.532,-22.451,11351.000,13591.880,13660.000,32.761,-40,-10,-50,32.760,11.737
788,8.452,40.035,-27.983,3.258,44.473,-21.195,13905.000,14841.401,13905.000,9.630,0,40,-30,9.631,8.689
789,-19.200,33.389,-23.208,-18.368,40.002,-20.304,13873.000,13379.416,13903.000,7.270,-20,30,-30,7.270,7.633
790,-39.250,-26.189,-75.110,-36.291,-22.116,-80.537,7691.000,9076.741,6491.000,7.403,-40,-30,-80,7.403,6.245
791,1.126,18.359,-34.341,0.938,22.703,-19.431,12615.000,14199.920,15045.000,15.531,0,10,-40,15.531,10.157
792,85.337,6.547,-67.292,147.793,-10.414,-13.898,8993.000,12401.512,14939.000,83.901,80,0,-70,83.901,8.870
793,6.296,-20.852,-30.687,-5.298,-15.349,-15.464,12495.000,13111.835,14924.000,19.911,0,-30,-40,19.911,14.493
794,-15.357,-3.407,-65.297,-28.684,-2.477,17.015,8953.000,8004.973,18552.000,83.389,-20,-10,-70,83.389,9.335
795,40.573,15.391,-69.849,50.149,13.419,-50.786,9019.000,8643.701,10220.000,21.423,40,10,-70,21.424,5.423
796,-83.753,-10.951,-33.779,-87.421,-0.525,-39.823,12516.000,12990.090,12546.000,12.597,-90,-20,-40,12.597,12.634
797,-50.859,45.765,-31.581,-54.239,39.011,-33.192,12699.000,12897.964,12669.000,7.722,-60,40,-40,7.722,13.699
798,-52.355,-40.983,-5.960,-54.386,-43.396,17.558,16029.000,15686.649,18429.000,23.729,-60,-50,-10,23.729,12.493
799,-83.643,-2.094,-2.505,-142.700,26.068,31.324,16146.000,14633.646,21031.000,73.656,-90,-10,-10,73.656,12.613
800,16.398,-27.190,-2.090,14.785,-29.607,14.433,16096.000,17806.105,18496.000,16.776,10,-30,-10,16.777,10.555
801,44.648,32.324,-8.990,37.677,31.395,0.806,16279.000,16757.049,17478.000,12.059,40,30,-10,12.059,5.294
802,47.504,-16.978,-7.005,46.462,-15.316,0.736,16129.000,14957.700,17329.000,7.986,40,-20,-10,7.986,8.626
803,64.195,-20.422,-28.451,52.260,-29.274,-3.867,13701.000,13937.708,16100.000,28.726,60,-30,-30,28.726,10.571
804,22.289,-25.034,-22.833,24.093,-30.080,-22.107,13697.000,11987.192,13667.000,5.408,20,-30,-30,5.408,9.015
805,13.117,11.973,-57.690,10.908,17.812,-59.022,10216.000,9747.726,10216.000,6.384,10,10,-60,6.383,4.353
806,-39.543,25.107,-79.246,-43.961,23.343,-85.465,7841.000,8244.335,6640.000,7.830,-40,20,-80,7.830,5.183
807,61.865,38.199,-44.330,72.736,34.044,-32.237,11481.000,12200.329,12682.000,16.783,60,30,-50,16.783,10.142
808,-35.432,-27.844,-65.157,-35.226,-26.294,-58.459,8891.000,10218.652,10091.000,6.879,-40,-30,-70,6.878,6.998
809,-64.640,-5.491,-10.447,-68.694,-8.048,-10.996,14948.000,14367.283,14948.000,4.824,-70,-10,-20,4.824,11.846
810,-30.153,44.739,-61.791,-11.866,49.247,-71.541,9101.000,8075.042,7903.000,21.209,-40,40,-70,21.208,13.668
811,31.090,41.078,-54.008,27.924,42.356,-50.464,10308.000,11348.819,10307.000,4.921,30,40,-60,4.921,6.185
812,-15.738,-10.309,-29.789,-24.140,-14.028,-26.508,13723.000,14172.416,13722.000,9.756,-20,-20,-30,9.757,10.589
813,-43.975,43.136,-35.014,-81.128,8.700,51.585,12700.000,11704.616,23376.000,100.327,-50,40,-40,100.327,8.426
814,45.951,47.730,-0.671,44.643,52.496,9.794,16309.000,16572.199,17539.000,11.573,40,40,-10,11.573,13.498
815,8.680,24.881,-57.060,5.873,23.457,-44.369,10245.000,12213.319,11445.000,13.076,0,20,-60,13.075,10.383
816,-66.819,15.979,-33.164,-69.852,17.441,-23.860,12608.000,13886.921,13808.000,9.894,-70,10,-40,9.894,9.623
817,89.565,20.294,-41.454,115.497,37.179,32.173,11453.000,12765.835,21086.000,79.865,80,20,-50,79.866,12.830
818,46.317,39.961,-33.136,45.485,40.020,-26.990,12679.000,13324.791,13909.000,6.202,40,30,-40,6.202,13.647
819,-4.394,-46.823,-42.660,-7.477,-45.264,-37.047,11234.000,11495.354,12434.000,6.591,-10,-50,-50,6.591,9.767
820,58.097,-41.919,-33.510,66.173,-47.227,-11.835,12440.000,13885.972,14841.000,23.732,50,-50,-40,23.732,13.152
821,-62.615,37.500,-21.759,-62.565,34.409,-25.765,13868.000,11932.067,13868.000,5.061,-70,30,-30,5.060,13.368
822,-4.722,8.258,-36.700,-4.966,11.269,-41.618,12584.000,14217.060,11414.000,5.772,-10,0,-40,5.772,10.341
823,56.772,-4.950,-11.961,75.568,2.275,76.764,14960.000,12742.172,25792.000,90.981,50,-10,-20,90.981,11.661
824,-45.133,-44.346,-7.012,-47.305,-42.578,-9.026,16030.000,14630.485,16030.000,3.450,-50,-50,-10,3.450,8.036
825,-59.682,14.701,-24.375,-64.539,20.082,-38.319,13809.000,14059.385,12638.000,15.716,-60,10,-30,15.716,7.338
826,1.092,15.991,-23.502,3.963,18.189,-17.648,13815.000,12713.515,15015.000,6.881,0,10,-30,6.881,8.906
827,87.862,-7.923,-39.751,81.654,12.634,61.181,12563.000,11115.381,24623.000,103.191,80,-10,-40,103.191,8.136
828,49.272,-40.827,-78.560,84.227,-31.312,-78.021,7639.000,7737.918,7673.000,36.231,40,-50,-80,36.231,13.122
